"member_id","org_id","first_name","last_name","role","membership_tier","join_date","renewal_date","is_active"
267,1694,"John","Brown","Practice Manager","Standard",2023-12-28 22:32:00,2024-12-28 22:32:00,0
268,3437,"David","Smith","Administrator","Premium",2019-05-21 13:53:28,2020-05-21 13:53:28,1
269,563,"Alex","Anderson","Billing Specialist","Basic",2024-12-18 20:40:07,2025-12-18 20:40:07,1
270,2486,"James","Johnson","Administrator","Basic",2016-01-25 21:08:07,2017-01-25 21:08:07,1
271,3355,"David","Martinez","Administrator","Standard",2020-12-09 14:57:09,2021-12-09 14:57:09,1
272,226,"John","Anderson","Administrator","Basic",2021-06-04 09:42:50,2022-06-04 09:42:50,1
273,4894,"Laura","Lee","Billing Specialist","Basic",2017-08-09 00:41:27,2018-08-09 00:41:27,1
274,960,"Alex","White","Practice Manager","Basic",2016-04-26 00:20:21,2017-04-26 00:20:21,1
275,4549,"James","Smith","Practice Owner","Premium",2024-02-29 09:17:58,2025-02-28 09:17:58,1
276,3068,"Chris","White","Practice Owner","Standard",2022-01-19 01:18:01,2023-01-19 01:18:01,1
277,816,"Ana","Anderson","Practice Manager","Standard",2018-03-07 01:21:43,2019-03-07 01:21:43,0
278,4755,"John","Martinez","Practice Owner","Basic",2022-05-29 21:19:59,2023-05-29 21:19:59,0
279,4643,"James","Garcia","Billing Specialist","Basic",2019-04-22 04:08:45,2020-04-22 04:08:45,1
280,3121,"Chris","Martinez","Front Desk","Basic",2023-02-21 20:58:59,2024-02-21 20:58:59,0
281,17,"James","Johnson","Billing Specialist","Standard",2024-12-19 14:19:31,2025-12-19 14:19:31,0
282,1244,"Chris","Brown","Practice Manager","Basic",2018-01-10 10:14:34,2019-01-10 10:14:34,1
283,2206,"Chris","White","Administrator","Basic",2017-04-16 19:17:57,2018-04-16 19:17:57,1
284,2525,"David","Brown","Administrator","Standard",2018-04-05 00:09:31,2019-04-05 00:09:31,1
285,1070,"Chris","Lee","Billing Specialist","Basic",2021-10-22 10:56:54,2022-10-22 10:56:54,1
286,3445,"Linda","Wilson","Front Desk","Standard",2022-02-10 19:29:30,2023-02-10 19:29:30,0
287,2566,"Linda","Davis","Billing Specialist","Basic",2023-01-02 07:15:25,2024-01-02 07:15:25,0
288,1061,"Maria","White","Administrator","Standard",2020-12-29 19:49:22,2021-12-29 19:49:22,1
289,2328,"John","Davis","Administrator","Basic",2019-07-20 16:06:44,2020-07-20 16:06:44,0
290,3421,"Maria","Lee","Billing Specialist","Premium",2017-09-20 09:41:11,2018-09-20 09:41:11,1
291,302,"James","Lee","Practice Owner","Basic",2018-04-27 04:29:28,2019-04-27 04:29:28,1
292,4277,"David","Martinez","Practice Manager","Basic",2019-05-08 11:35:09,2020-05-08 11:35:09,1
293,607,"Linda","Johnson","Practice Manager","Standard",2017-03-30 17:11:58,2018-03-30 17:11:58,1
294,3171,"Laura","Wilson","Billing Specialist","Premium",2017-05-15 13:49:12,2018-05-15 13:49:12,1
295,700,"Sofia","Brown","Practice Owner","Basic",2023-03-16 18:04:25,2024-03-16 18:04:25,1
296,1140,"Sofia","Smith","Practice Manager","Standard",2024-12-05 21:19:22,2025-12-05 21:19:22,0
297,191,"Linda","Wilson","Practice Manager","Basic",2023-10-26 03:49:08,2024-10-26 03:49:08,0
298,2301,"Maria","Garcia","Administrator","Basic",2020-10-14 15:08:41,2021-10-14 15:08:41,1
299,981,"Chris","Wilson","Administrator","Standard",2022-01-04 13:22:31,2023-01-04 13:22:31,0
300,2976,"Ana","Smith","Billing Specialist","Standard",2024-06-10 14:03:54,2025-06-10 14:03:54,1
301,1185,"John","Garcia","Administrator","Standard",2018-10-18 01:29:20,2019-10-18 01:29:20,0
302,3328,"John","Johnson","Front Desk","Basic",2019-02-02 01:48:24,2020-02-02 01:48:24,1
303,3395,"Alex","Smith","Practice Manager","Standard",2017-05-03 09:13:55,2018-05-03 09:13:55,1
304,128,"Chris","Martinez","Administrator","Standard",2019-05-26 08:41:22,2020-05-26 08:41:22,1
305,2066,"Laura","Garcia","Administrator","Premium",2017-05-01 04:32:39,2018-05-01 04:32:39,0
306,1817,"John","Davis","Practice Owner","Basic",2020-03-05 00:56:11,2021-03-05 00:56:11,0
307,570,"David","Smith","Practice Manager","Basic",2019-08-03 13:17:32,2020-08-03 13:17:32,1
308,1896,"Laura","Garcia","Practice Manager","Basic",2016-01-21 15:52:53,2017-01-21 15:52:53,1
309,2734,"Chris","Wilson","Billing Specialist","Basic",2021-12-27 19:44:46,2022-12-27 19:44:46,0
310,3864,"Sofia","Smith","Practice Manager","Basic",2019-06-29 08:36:27,2020-06-29 08:36:27,1
311,4722,"Chris","Davis","Practice Manager","Standard",2024-08-19 00:25:11,2025-08-19 00:25:11,0
312,4015,"Sofia","Martinez","Administrator","Basic",2022-08-20 18:45:55,2023-08-20 18:45:55,1
313,2902,"Linda","Anderson","Administrator","Basic",2024-11-19 16:59:47,2025-11-19 16:59:47,1
314,1687,"David","Wilson","Practice Owner","Basic",2018-09-29 03:19:40,2019-09-29 03:19:40,0
315,3010,"James","Wilson","Front Desk","Standard",2022-03-07 13:30:13,2023-03-07 13:30:13,1
316,155,"Ana","Anderson","Practice Owner","Premium",2019-02-24 14:06:10,2020-02-24 14:06:10,1
317,2538,"Sofia","Wilson","Practice Owner","Standard",2024-11-12 08:51:55,2025-11-12 08:51:55,1
318,1410,"Sofia","Davis","Practice Manager","Basic",2019-09-19 14:45:01,2020-09-19 14:45:01,1
319,4058,"Sofia","Martinez","Practice Owner","Standard",2023-10-13 10:20:05,2024-10-13 10:20:05,0
320,785,"Ana","Johnson","Practice Owner","Basic",2019-07-19 22:24:36,2020-07-19 22:24:36,1
321,3176,"Sofia","Anderson","Administrator","Standard",2024-04-29 12:14:33,2025-04-29 12:14:33,1
322,4342,"Alex","Brown","Front Desk","Basic",2020-04-06 15:17:35,2021-04-06 15:17:35,0
323,2807,"James","Davis","Administrator","Basic",2018-11-01 00:01:25,2019-11-01 00:01:25,1
324,538,"James","Johnson","Practice Manager","Standard",2022-04-14 22:04:16,2023-04-14 22:04:16,1
325,1842,"John","White","Front Desk","Basic",2021-03-08 04:03:10,2022-03-08 04:03:10,1
326,2456,"John","Johnson","Practice Owner","Standard",2021-08-29 11:51:41,2022-08-29 11:51:41,1
327,525,"Alex","Martinez","Administrator","Standard",2020-06-30 13:19:13,2021-06-30 13:19:13,0
328,2951,"Alex","Brown","Practice Manager","Basic",2019-01-29 23:50:39,2020-01-29 23:50:39,1
329,4132,"Sofia","Martinez","Practice Manager","Premium",2024-11-21 16:52:41,2025-11-21 16:52:41,1
330,4781,"David","Davis","Administrator","Basic",2023-11-24 10:39:09,2024-11-24 10:39:09,1
331,4116,"Linda","Anderson","Administrator","Premium",2024-03-25 19:14:49,2025-03-25 19:14:49,1
332,2369,"Alex","Brown","Administrator","Basic",2017-01-22 21:09:57,2018-01-22 21:09:57,0
333,3848,"John","Anderson","IT/Operations","Basic",2020-08-10 22:49:32,2021-08-10 22:49:32,0
334,4496,"David","Brown","Practice Owner","Standard",2023-01-28 05:12:50,2024-01-28 05:12:50,1
335,2702,"Ana","Garcia","Billing Specialist","Standard",2016-06-24 14:06:41,2017-06-24 14:06:41,1
336,972,"Laura","Johnson","Practice Owner","Standard",2020-08-19 18:43:17,2021-08-19 18:43:17,0
337,1167,"Linda","Martinez","Administrator","Premium",2018-04-17 14:34:15,2019-04-17 14:34:15,1
338,4930,"Alex","Wilson","Practice Manager","Basic",2018-10-22 09:24:00,2019-10-22 09:24:00,0
339,2775,"James","Anderson","Front Desk","Basic",2016-02-05 01:10:39,2017-02-05 01:10:39,1
340,1983,"John","Davis","Billing Specialist","Basic",2020-03-24 10:00:00,2021-03-24 10:00:00,1
341,854,"Maria","White","Administrator","Basic",2024-08-20 11:23:24,2025-08-20 11:23:24,1
342,4147,"John","Johnson","IT/Operations","Premium",2023-01-28 22:22:26,2024-01-28 22:22:26,0
343,3737,"Alex","Anderson","Billing Specialist","Standard",2023-07-01 03:13:21,2024-07-01 03:13:21,0
344,3770,"Laura","Martinez","IT/Operations","Basic",2016-02-14 04:59:25,2017-02-14 04:59:25,0
345,575,"Sofia","Davis","Billing Specialist","Standard",2016-08-18 15:03:30,2017-08-18 15:03:30,1
346,3262,"Linda","Johnson","Practice Owner","Standard",2018-01-31 01:50:20,2019-01-31 01:50:20,1
347,1149,"Chris","Davis","Administrator","Basic",2024-03-16 12:00:56,2025-03-16 12:00:56,0
348,1716,"Chris","Brown","IT/Operations","Basic",2019-06-09 21:10:58,2020-06-09 21:10:58,1
349,4778,"Chris","Davis","Practice Manager","Standard",2023-12-19 23:35:40,2024-12-19 23:35:40,1
350,4934,"Chris","Davis","Billing Specialist","Basic",2024-09-16 10:04:24,2025-09-16 10:04:24,1
351,3855,"David","Wilson","Practice Manager","Standard",2017-12-29 07:50:27,2018-12-29 07:50:27,0
352,2492,"Ana","Smith","Administrator","Standard",2021-09-24 10:32:09,2022-09-24 10:32:09,1
353,2661,"John","White","Practice Owner","Premium",2018-01-30 00:16:47,2019-01-30 00:16:47,0
354,3125,"Linda","Garcia","Practice Manager","Basic",2024-01-09 11:22:35,2025-01-09 11:22:35,0
355,3052,"Laura","Brown","Billing Specialist","Basic",2017-01-14 23:19:57,2018-01-14 23:19:57,0
356,5,"Ana","Wilson","Practice Owner","Standard",2016-03-09 22:10:33,2017-03-09 22:10:33,1
357,4870,"Maria","Wilson","Practice Manager","Basic",2022-09-14 07:10:49,2023-09-14 07:10:49,1
358,877,"Maria","Anderson","Administrator","Standard",2023-06-04 00:12:17,2024-06-04 00:12:17,0
359,992,"Linda","Lee","Front Desk","Basic",2023-06-05 01:09:18,2024-06-05 01:09:18,1
360,4143,"John","Davis","Practice Manager","Basic",2024-01-29 17:10:56,2025-01-29 17:10:56,0
361,4365,"Linda","White","Practice Manager","Basic",2021-11-05 13:59:43,2022-11-05 13:59:43,1
362,4466,"Sofia","Johnson","Practice Manager","Basic",2018-11-19 04:35:26,2019-11-19 04:35:26,1
363,636,"Sofia","Martinez","Practice Manager","Standard",2018-05-24 04:59:43,2019-05-24 04:59:43,0
364,1694,"John","Brown","Administrator","Premium",2022-04-15 03:57:37,2023-04-15 03:57:37,1
365,1683,"Alex","Anderson","IT/Operations","Standard",2021-06-20 12:14:13,2022-06-20 12:14:13,1
366,4753,"John","Anderson","Administrator","Basic",2019-03-15 14:22:43,2020-03-15 14:22:43,1
367,120,"Laura","Martinez","Practice Manager","Basic",2023-12-07 00:31:10,2024-12-07 00:31:10,1
368,831,"Alex","Davis","Billing Specialist","Basic",2022-03-11 05:13:36,2023-03-11 05:13:36,1
369,3676,"John","Anderson","Practice Manager","Standard",2020-07-06 14:29:59,2021-07-06 14:29:59,1
370,1370,"Alex","Martinez","Practice Owner","Standard",2021-09-01 00:44:07,2022-09-01 00:44:07,0
371,741,"Linda","White","Administrator","Premium",2018-02-08 09:47:14,2019-02-08 09:47:14,1
372,117,"Chris","Wilson","Practice Manager","Standard",2017-04-25 02:00:57,2018-04-25 02:00:57,0
373,2839,"Ana","White","Practice Manager","Standard",2021-06-24 01:36:08,2022-06-24 01:36:08,1
374,1151,"Chris","Anderson","Practice Manager","Basic",2019-02-16 04:29:37,2020-02-16 04:29:37,0
375,1932,"Laura","Davis","Front Desk","Basic",2021-07-10 09:51:31,2022-07-10 09:51:31,1
376,1013,"Sofia","Martinez","Practice Manager","Basic",2020-01-13 19:58:38,2021-01-13 19:58:38,0
377,1665,"Laura","Wilson","Administrator","Premium",2017-05-28 17:06:29,2018-05-28 17:06:29,1
378,1082,"Sofia","Davis","Practice Manager","Basic",2022-05-26 14:41:11,2023-05-26 14:41:11,1
379,4730,"Linda","Davis","Practice Owner","Basic",2017-05-08 07:44:52,2018-05-08 07:44:52,0
380,513,"Linda","Lee","Administrator","Basic",2021-08-29 22:57:36,2022-08-29 22:57:36,1
381,2850,"Alex","Brown","Front Desk","Standard",2021-10-17 15:57:20,2022-10-17 15:57:20,0
382,560,"David","Lee","Practice Manager","Basic",2023-10-30 08:23:53,2024-10-30 08:23:53,0
383,3673,"Sofia","Martinez","Billing Specialist","Basic",2017-11-11 19:48:09,2018-11-11 19:48:09,1
384,4584,"Linda","Johnson","Practice Owner","Basic",2018-04-19 00:16:24,2019-04-19 00:16:24,1
385,4993,"David","Davis","Practice Manager","Standard",2023-01-30 22:36:14,2024-01-30 22:36:14,0
386,3344,"Maria","Anderson","Practice Owner","Basic",2016-06-30 02:45:37,2017-06-30 02:45:37,1
387,4071,"Maria","Brown","Administrator","Standard",2020-05-04 08:36:29,2021-05-04 08:36:29,1
388,4800,"Alex","Anderson","Front Desk","Basic",2016-05-04 17:23:57,2017-05-04 17:23:57,1
389,1471,"Laura","Wilson","Practice Manager","Basic",2020-09-21 22:56:36,2021-09-21 22:56:36,1
390,581,"Chris","Wilson","Administrator","Basic",2022-01-26 01:49:06,2023-01-26 01:49:06,0
391,2295,"Maria","White","Front Desk","Basic",2018-09-16 02:22:45,2019-09-16 02:22:45,0
392,3148,"Alex","Davis","Practice Manager","Basic",2022-10-24 18:03:13,2023-10-24 18:03:13,1
393,4250,"James","Anderson","Practice Manager","Basic",2023-01-31 21:47:19,2024-01-31 21:47:19,1
394,1680,"David","Johnson","Practice Owner","Standard",2016-11-30 04:44:31,2017-11-30 04:44:31,1
395,3507,"Ana","Brown","Practice Manager","Premium",2016-02-18 09:50:26,2017-02-18 09:50:26,1
396,2745,"James","Davis","Billing Specialist","Standard",2021-03-25 18:18:16,2022-03-25 18:18:16,1
397,3357,"Ana","White","Billing Specialist","Standard",2018-09-27 05:33:40,2019-09-27 05:33:40,1
398,4046,"Sofia","Smith","Billing Specialist","Standard",2024-05-27 19:28:05,2025-05-27 19:28:05,1
399,1244,"Sofia","Wilson","Practice Owner","Basic",2018-02-02 00:17:31,2019-02-02 00:17:31,0
400,3119,"Ana","Johnson","Practice Owner","Premium",2020-02-26 21:42:56,2021-02-26 21:42:56,1
401,2142,"Linda","Garcia","Billing Specialist","Standard",2017-12-19 20:06:18,2018-12-19 20:06:18,1
402,3060,"Linda","Smith","Front Desk","Premium",2017-11-17 21:08:53,2018-11-17 21:08:53,1
403,4549,"Chris","Martinez","Administrator","Basic",2020-07-08 04:52:05,2021-07-08 04:52:05,0
404,2960,"Laura","Brown","Practice Manager","Basic",2022-08-14 09:02:47,2023-08-14 09:02:47,0
405,2266,"Chris","Martinez","Practice Owner","Basic",2020-08-05 00:07:47,2021-08-05 00:07:47,1
406,2480,"Alex","Anderson","Front Desk","Basic",2018-02-19 20:51:52,2019-02-19 20:51:52,0
407,4647,"Sofia","Anderson","Practice Owner","Basic",2021-05-29 04:49:36,2022-05-29 04:49:36,1
408,1636,"Ana","Davis","Practice Manager","Basic",2022-09-18 04:54:45,2023-09-18 04:54:45,1
409,1758,"David","Wilson","Administrator","Basic",2024-05-13 20:18:15,2025-05-13 20:18:15,1
410,4453,"David","Martinez","Practice Manager","Premium",2020-04-15 06:24:01,2021-04-15 06:24:01,1
411,2071,"John","Johnson","Practice Manager","Standard",2023-01-23 18:40:19,2024-01-23 18:40:19,1
412,2850,"Chris","Martinez","Practice Owner","Standard",2020-12-08 09:36:09,2021-12-08 09:36:09,0
413,3252,"Ana","Johnson","Front Desk","Basic",2024-05-20 00:55:57,2025-05-20 00:55:57,1
414,3731,"Linda","Davis","Practice Owner","Standard",2016-06-12 10:31:59,2017-06-12 10:31:59,1
415,2490,"Alex","Garcia","Front Desk","Standard",2018-02-28 17:13:39,2019-02-28 17:13:39,0
416,1632,"James","White","Practice Manager","Basic",2023-11-14 02:40:30,2024-11-14 02:40:30,0
417,2817,"John","Brown","Billing Specialist","Basic",2019-03-17 20:21:23,2020-03-17 20:21:23,1
418,1016,"James","Garcia","Front Desk","Standard",2021-12-16 10:54:00,2022-12-16 10:54:00,1
419,1349,"Sofia","Johnson","Administrator","Standard",2021-02-14 20:04:34,2022-02-14 20:04:34,1
420,4612,"Alex","Brown","Billing Specialist","Premium",2019-03-18 21:06:37,2020-03-18 21:06:37,0
421,3088,"Laura","Garcia","Practice Manager","Basic",2016-08-10 09:56:19,2017-08-10 09:56:19,1
422,2840,"James","Wilson","Practice Manager","Basic",2024-09-23 20:15:46,2025-09-23 20:15:46,1
423,336,"Alex","Martinez","Administrator","Basic",2018-08-06 17:40:40,2019-08-06 17:40:40,0
424,4593,"John","Johnson","Front Desk","Standard",2017-12-13 09:03:35,2018-12-13 09:03:35,1
425,896,"Sofia","White","Administrator","Basic",2018-01-03 07:27:30,2019-01-03 07:27:30,1
426,3547,"Alex","Anderson","Practice Owner","Premium",2019-08-23 05:48:49,2020-08-23 05:48:49,1
427,852,"Laura","White","Practice Manager","Premium",2018-12-18 06:01:09,2019-12-18 06:01:09,1
428,1688,"Linda","White","Front Desk","Basic",2017-07-03 08:36:50,2018-07-03 08:36:50,1
429,1932,"David","Garcia","Practice Manager","Basic",2021-11-23 01:16:02,2022-11-23 01:16:02,1
430,3747,"Maria","Wilson","Practice Manager","Basic",2022-06-18 17:48:50,2023-06-18 17:48:50,0
431,2428,"Linda","Wilson","Practice Manager","Premium",2024-02-17 09:22:32,2025-02-17 09:22:32,0
432,1569,"Linda","Lee","Practice Manager","Basic",2022-07-30 09:46:28,2023-07-30 09:46:28,1
433,4001,"David","White","Practice Manager","Basic",2021-05-07 10:27:14,2022-05-07 10:27:14,1
434,2739,"Linda","White","Billing Specialist","Standard",2016-03-30 02:06:55,2017-03-30 02:06:55,1
435,3499,"Ana","Martinez","Billing Specialist","Standard",2024-06-16 05:58:06,2025-06-16 05:58:06,1
436,3914,"Sofia","Brown","Administrator","Basic",2017-06-17 01:51:37,2018-06-17 01:51:37,1
437,1067,"Alex","Anderson","Administrator","Premium",2017-06-02 11:23:47,2018-06-02 11:23:47,1
438,4381,"Sofia","Smith","Administrator","Basic",2016-11-21 08:26:02,2017-11-21 08:26:02,1
439,2445,"Ana","Lee","Practice Owner","Standard",2022-12-28 04:20:26,2023-12-28 04:20:26,0
440,4108,"Linda","Davis","Administrator","Standard",2017-07-16 01:14:49,2018-07-16 01:14:49,1
441,3374,"Maria","Lee","IT/Operations","Standard",2019-07-26 05:18:57,2020-07-26 05:18:57,1
442,3970,"John","Johnson","Practice Manager","Basic",2021-07-11 20:55:16,2022-07-11 20:55:16,1
443,2547,"Sofia","Garcia","IT/Operations","Basic",2023-05-20 19:05:20,2024-05-20 19:05:20,1
444,754,"Sofia","Wilson","IT/Operations","Basic",2016-09-19 10:47:55,2017-09-19 10:47:55,1
445,2083,"Maria","Smith","Practice Owner","Basic",2024-08-20 11:02:30,2025-08-20 11:02:30,1
446,2775,"Laura","Davis","Front Desk","Standard",2021-09-04 19:53:50,2022-09-04 19:53:50,1
447,2897,"Sofia","Brown","Administrator","Standard",2018-05-14 03:41:25,2019-05-14 03:41:25,0
448,4186,"Alex","Davis","Administrator","Standard",2020-07-17 14:13:41,2021-07-17 14:13:41,1
449,776,"James","Martinez","Practice Manager","Standard",2021-04-20 15:41:05,2022-04-20 15:41:05,0
450,1626,"Alex","Lee","Administrator","Standard",2016-07-03 07:54:06,2017-07-03 07:54:06,1
451,3070,"Alex","Martinez","Billing Specialist","Standard",2022-08-11 19:26:19,2023-08-11 19:26:19,0
452,418,"Alex","Smith","Practice Owner","Standard",2019-01-17 10:19:32,2020-01-17 10:19:32,1
453,115,"Linda","Brown","Administrator","Basic",2023-10-02 02:07:32,2024-10-02 02:07:32,1
454,617,"Ana","Smith","Administrator","Basic",2016-03-28 06:46:39,2017-03-28 06:46:39,1
455,3975,"Sofia","Smith","Practice Owner","Basic",2018-02-10 20:18:10,2019-02-10 20:18:10,1
456,3268,"James","Smith","Front Desk","Basic",2018-03-24 17:12:03,2019-03-24 17:12:03,1
457,826,"Maria","Brown","IT/Operations","Basic",2024-09-22 01:23:54,2025-09-22 01:23:54,1
458,1517,"John","Johnson","Administrator","Basic",2021-06-11 09:14:34,2022-06-11 09:14:34,1
459,3147,"Chris","Davis","Practice Owner","Standard",2019-10-31 16:20:26,2020-10-31 16:20:26,1
460,413,"Linda","Wilson","Front Desk","Standard",2024-06-20 21:36:12,2025-06-20 21:36:12,1
461,729,"David","Johnson","Billing Specialist","Basic",2021-08-04 09:13:48,2022-08-04 09:13:48,0
462,3349,"James","Johnson","Practice Owner","Basic",2021-08-17 06:17:28,2022-08-17 06:17:28,1
463,2809,"Chris","Wilson","Administrator","Premium",2018-06-01 14:22:16,2019-06-01 14:22:16,1
464,676,"Sofia","White","Practice Owner","Basic",2019-08-08 07:51:34,2020-08-08 07:51:34,0
465,3466,"Linda","Brown","Practice Owner","Basic",2018-05-30 09:20:12,2019-05-30 09:20:12,1
466,2505,"Ana","Lee","Practice Manager","Basic",2024-11-17 13:50:54,2025-11-17 13:50:54,1
467,2968,"Ana","Anderson","Practice Manager","Basic",2018-05-14 17:11:54,2019-05-14 17:11:54,1
468,2787,"James","Martinez","Front Desk","Standard",2018-11-07 00:19:33,2019-11-07 00:19:33,1
469,1123,"James","Martinez","Practice Owner","Basic",2020-03-28 22:53:06,2021-03-28 22:53:06,1
470,4080,"Laura","Brown","Administrator","Basic",2019-12-30 16:10:30,2020-12-30 16:10:30,0
471,1572,"Sofia","Lee","IT/Operations","Standard",2019-07-01 09:06:08,2020-07-01 09:06:08,1
472,2144,"Sofia","White","Administrator","Basic",2024-01-27 18:28:29,2025-01-27 18:28:29,1
473,1688,"Sofia","White","Billing Specialist","Standard",2017-06-25 23:48:11,2018-06-25 23:48:11,1
474,4133,"Linda","Davis","Front Desk","Basic",2023-07-18 01:54:07,2024-07-18 01:54:07,1
475,3852,"Ana","Lee","Billing Specialist","Standard",2019-06-20 03:10:40,2020-06-20 03:10:40,1
476,3441,"Linda","Martinez","Administrator","Standard",2022-12-18 14:44:10,2023-12-18 14:44:10,0
477,3767,"James","Garcia","Practice Owner","Standard",2019-06-28 12:47:58,2020-06-28 12:47:58,0
478,2327,"John","Davis","Administrator","Basic",2022-03-14 20:07:34,2023-03-14 20:07:34,1
479,2915,"Laura","Johnson","Administrator","Premium",2017-09-22 12:25:12,2018-09-22 12:25:12,1
